Date,Store_ID,SKU_ID,Beginning_Inventory,Units_Received,Units_Sold,Units_Transferred_In,Units_Transferred_Out,Damaged_Units,Ending_Inventory,Inventory_Value
2026-08-12,S007,DEC0041,0,0,0,1,0,0,0,0.0
2026-08-12,S008,DEC0041,0,1,1,0,1,0,0,0.0
2026-08-12,S009,DEC0041,0,1,0,2,3,0,1,38.56
2026-08-12,S010,DEC0041,0,0,0,3,0,0,0,0.0
2026-08-12,S001,DEC0042,0,0,0,2,3,0,0,0.0
2026-08-12,S002,DEC0042,1,1,1,3,3,0,1,31.91
2026-08-12,S003,DEC0042,0,0,0,2,0,0,0,0.0
2026-08-12,S004,DEC0042,0,0,0,2,3,0,0,0.0
2026-08-12,S005,DEC0042,0,0,0,0,0,0,0,0.0
2026-08-12,S006,DEC0042,1,0,0,1,0,0,1,31.91
2026-08-12,S007,DEC0042,0,0,0,0,0,0,0,0.0
2026-08-12,S008,DEC0042,1,8,6,2,3,0,3,95.73
2026-08-12,S009,DEC0042,0,1,1,3,1,0,0,0.0
2026-08-12,S010,DEC0042,0,0,0,2,1,1,0,0.0
2026-08-12,S001,DEC0043,0,3,2,1,0,0,1,15.13
2026-08-12,S002,DEC0043,2,5,4,2,3,0,3,45.39
2026-08-12,S003,DEC0043,1,2,2,0,2,0,1,15.13
2026-08-12,S004,DEC0043,0,1,1,2,0,0,0,0.0
2026-08-12,S005,DEC0043,0,4,2,3,2,0,2,30.26
2026-08-12,S006,DEC0043,1,0,1,0,2,0,0,0.0
2026-08-12,S007,DEC0043,0,5,3,3,0,1,2,30.26
2026-08-12,S008,DEC0043,0,7,5,0,0,0,2,30.26
2026-08-12,S009,DEC0043,0,0,0,0,3,0,0,0.0
2026-08-12,S010,DEC0043,0,2,1,2,3,0,1,15.13
2026-08-12,S001,DEC0044,0,3,2,1,1,0,1,38.21
2026-08-12,S002,DEC0044,1,0,1,1,3,0,0,0.0
2026-08-12,S003,DEC0044,0,0,0,3,0,0,0,0.0
2026-08-12,S004,DEC0044,0,3,2,0,2,0,1,38.21
2026-08-12,S005,DEC0044,0,1,1,2,0,0,0,0.0
2026-08-12,S006,DEC0044,2,0,0,3,0,0,2,76.42
2026-08-12,S007,DEC0044,1,12,8,0,0,0,5,191.05
2026-08-12,S008,DEC0044,3,12,10,2,1,0,5,191.05
2026-08-12,S009,DEC0044,2,2,2,2,3,0,2,76.42
2026-08-12,S010,DEC0044,0,1,0,2,1,0,1,38.21
2026-08-12,S001,DEC0045,0,1,0,0,3,0,1,32.57
2026-08-12,S002,DEC0045,0,3,1,0,1,0,2,65.14
2026-08-12,S003,DEC0045,1,0,0,2,1,0,1,32.57
2026-08-12,S004,DEC0045,2,4,3,0,0,0,3,97.71
2026-08-12,S005,DEC0045,1,1,1,3,0,0,1,32.57
2026-08-12,S006,DEC0045,2,4,3,2,3,0,3,97.71
2026-08-12,S007,DEC0045,1,2,2,3,0,0,1,32.57
2026-08-12,S008,DEC0045,0,0,0,0,0,0,0,0.0
2026-08-12,S009,DEC0045,1,3,2,0,1,1,2,65.14
2026-08-12,S010,DEC0045,0,1,0,1,2,0,1,32.57
2026-08-12,S001,DEC0046,0,0,0,3,3,0,0,0.0
2026-08-12,S002,DEC0046,2,6,5,0,2,0,3,36.33
2026-08-12,S003,DEC0046,0,1,0,0,0,0,1,12.11
2026-08-12,S004,DEC0046,0,0,0,3,2,0,0,0.0
2026-08-12,S005,DEC0046,1,5,4,3,1,0,2,24.22
2026-08-12,S006,DEC0046,2,9,7,3,3,0,4,48.44
2026-08-12,S007,DEC0046,2,4,4,1,0,0,2,24.22
2026-08-12,S008,DEC0046,2,0,0,1,3,0,2,24.22
2026-08-12,S009,DEC0046,0,8,6,2,0,0,2,24.22
2026-08-12,S010,DEC0046,1,2,1,3,3,1,2,24.22
2026-08-12,S001,DEC0047,0,0,0,1,2,0,0,0.0
2026-08-12,S002,DEC0047,2,3,3,0,2,0,2,102.1
2026-08-12,S003,DEC0047,0,0,0,2,2,0,0,0.0
2026-08-12,S004,DEC0047,2,0,0,0,0,0,2,102.1
2026-08-12,S005,DEC0047,2,6,4,1,1,0,4,204.2
2026-08-12,S006,DEC0047,1,1,1,2,0,0,1,51.05
2026-08-12,S007,DEC0047,0,6,4,3,2,0,2,102.1
2026-08-12,S008,DEC0047,1,1,0,1,2,0,2,102.1
2026-08-12,S009,DEC0047,1,7,4,0,2,0,4,204.2
2026-08-12,S010,DEC0047,1,1,1,1,3,0,1,51.05
2026-08-12,S001,DEC0048,0,1,0,2,1,0,1,29.85
2026-08-12,S002,DEC0048,0,7,5,3,0,1,2,59.7
2026-08-12,S003,DEC0048,1,2,2,0,0,0,1,29.85
2026-08-12,S004,DEC0048,0,1,0,3,2,1,1,29.85
2026-08-12,S005,DEC0048,0,0,0,0,0,1,0,0.0
2026-08-12,S006,DEC0048,1,0,0,1,3,0,1,29.85
2026-08-12,S007,DEC0048,1,0,0,1,3,0,1,29.85
2026-08-12,S008,DEC0048,0,1,0,1,0,0,1,29.85
2026-08-12,S009,DEC0048,1,0,1,2,1,0,0,0.0
2026-08-12,S010,DEC0048,0,1,0,3,1,0,1,29.85
2026-08-12,S001,DEC0049,0,0,0,0,2,0,0,0.0
2026-08-12,S002,DEC0049,1,1,1,3,1,0,1,13.34
2026-08-12,S003,DEC0049,0,0,0,0,1,0,0,0.0
2026-08-12,S004,DEC0049,0,0,0,2,2,0,0,0.0
2026-08-12,S005,DEC0049,0,1,0,3,0,0,1,13.34
2026-08-12,S006,DEC0049,1,0,1,1,3,0,0,0.0
2026-08-12,S007,DEC0049,0,2,1,3,3,0,1,13.34
2026-08-12,S008,DEC0049,0,1,1,1,0,0,0,0.0
2026-08-12,S009,DEC0049,0,1,0,0,1,0,1,13.34
2026-08-12,S010,DEC0049,0,0,0,3,0,0,0,0.0
2026-08-12,S001,DEC0050,0,4,3,1,1,0,1,38.31
2026-08-12,S002,DEC0050,3,10,9,1,2,0,4,153.24
2026-08-12,S003,DEC0050,1,2,2,1,2,0,1,38.31
2026-08-12,S004,DEC0050,1,3,3,1,1,0,1,38.31
2026-08-12,S005,DEC0050,0,1,1,2,2,0,0,0.0
2026-08-12,S006,DEC0050,1,21,14,0,3,0,8,306.48
2026-08-12,S007,DEC0050,1,0,1,1,0,0,0,0.0
2026-08-12,S008,DEC0050,0,32,19,1,1,0,13,498.03
2026-08-12,S009,DEC0050,0,2,0,2,2,0,2,76.62
2026-08-12,S010,DEC0050,0,7,6,2,2,0,1,38.31
2026-08-12,S001,DEC0051,0,0,0,1,3,0,0,0.0
2026-08-12,S002,DEC0051,0,2,0,2,0,0,2,51.4
2026-08-12,S003,DEC0051,0,0,0,0,2,0,0,0.0
2026-08-12,S004,DEC0051,1,0,0,2,1,0,1,25.7
2026-08-12,S005,DEC0051,0,0,0,0,1,0,0,0.0
2026-08-12,S006,DEC0051,0,0,0,3,2,0,0,0.0
2026-08-12,S007,DEC0051,0,0,0,1,0,0,0,0.0
2026-08-12,S008,DEC0051,0,0,0,3,1,0,0,0.0
2026-08-12,S009,DEC0051,0,0,0,1,2,0,0,0.0
2026-08-12,S010,DEC0051,0,0,0,0,2,0,0,0.0
2026-08-12,S001,DEC0052,0,0,0,3,2,0,0,0.0
2026-08-12,S002,DEC0052,1,4,3,0,3,0,2,71.62
2026-08-12,S003,DEC0052,0,0,0,2,0,0,0,0.0
2026-08-12,S004,DEC0052,0,1,0,0,2,0,1,35.81
2026-08-12,S005,DEC0052,0,3,2,0,0,0,1,35.81
2026-08-12,S006,DEC0052,1,0,0,2,3,0,1,35.81
2026-08-12,S007,DEC0052,0,0,0,2,1,0,0,0.0
2026-08-12,S008,DEC0052,0,1,0,0,1,0,1,35.81
2026-08-12,S009,DEC0052,0,0,0,3,0,0,0,0.0
2026-08-12,S010,DEC0052,1,4,3,1,2,0,2,71.62
2026-08-12,S001,DEC0053,0,0,0,1,0,0,0,0.0
2026-08-12,S002,DEC0053,1,0,1,3,3,0,0,0.0
2026-08-12,S003,DEC0053,0,0,0,0,3,0,0,0.0
2026-08-12,S004,DEC0053,0,1,0,2,2,0,1,8.46
2026-08-12,S005,DEC0053,0,2,2,1,0,0,0,0.0
2026-08-12,S006,DEC0053,0,3,2,3,1,0,1,8.46
2026-08-12,S007,DEC0053,0,1,0,1,3,0,1,8.46
2026-08-12,S008,DEC0053,1,3,3,1,0,0,1,8.46
2026-08-12,S009,DEC0053,0,0,0,0,1,0,0,0.0
2026-08-12,S010,DEC0053,0,0,0,1,0,0,0,0.0
2026-08-12,S001,DEC0054,1,1,1,1,2,0,1,35.94
2026-08-12,S002,DEC0054,0,3,2,3,0,0,1,35.94
2026-08-12,S003,DEC0054,1,1,0,3,1,0,2,71.88
2026-08-12,S004,DEC0054,1,0,0,0,1,0,1,35.94
2026-08-12,S005,DEC0054,0,2,0,1,2,0,2,71.88
2026-08-12,S006,DEC0054,2,2,2,0,0,0,2,71.88
2026-08-12,S007,DEC0054,1,1,0,0,2,0,2,71.88
2026-08-12,S008,DEC0054,0,2,1,0,1,0,1,35.94
2026-08-12,S009,DEC0054,0,3,2,3,2,0,1,35.94
2026-08-12,S010,DEC0054,0,5,4,1,1,0,1,35.94
2026-08-12,S001,DEC0055,0,1,1,3,0,0,0,0.0
2026-08-12,S002,DEC0055,0,0,0,3,1,0,0,0.0
2026-08-12,S003,DEC0055,0,0,0,2,1,0,0,0.0
2026-08-12,S004,DEC0055,1,0,0,3,3,0,1,18.74
2026-08-12,S005,DEC0055,1,0,0,0,1,0,1,18.74
2026-08-12,S006,DEC0055,2,4,4,0,3,0,2,37.48
2026-08-12,S007,DEC0055,2,4,4,3,1,0,2,37.48
2026-08-12,S008,DEC0055,0,5,3,3,0,0,2,37.48
2026-08-12,S009,DEC0055,0,6,4,3,3,0,2,37.48
2026-08-12,S010,DEC0055,0,0,0,1,2,0,0,0.0
2026-08-12,S001,DEC0056,0,6,4,3,3,0,2,77.4
2026-08-12,S002,DEC0056,0,0,0,2,1,0,0,0.0
2026-08-12,S003,DEC0056,1,0,0,1,3,0,1,38.7
2026-08-12,S004,DEC0056,0,2,1,0,1,0,1,38.7
2026-08-12,S005,DEC0056,2,0,0,2,3,0,2,77.4
2026-08-12,S006,DEC0056,0,2,1,3,0,0,1,38.7
2026-08-12,S007,DEC0056,0,0,0,1,3,0,0,0.0
2026-08-12,S008,DEC0056,1,1,2,2,0,0,0,0.0
2026-08-12,S009,DEC0056,0,0,0,0,3,0,0,0.0
2026-08-12,S010,DEC0056,0,0,0,3,0,0,0,0.0
2026-08-12,S001,DEC0057,0,1,1,1,0,0,0,0.0
2026-08-12,S002,DEC0057,1,0,1,2,1,0,0,0.0
2026-08-12,S003,DEC0057,0,1,1,1,0,0,0,0.0
2026-08-12,S004,DEC0057,0,1,0,1,2,0,1,47.76
2026-08-12,S005,DEC0057,1,1,1,2,0,0,1,47.76
2026-08-12,S006,DEC0057,1,6,4,2,3,0,3,143.28
2026-08-12,S007,DEC0057,1,6,5,2,2,0,2,95.52
2026-08-12,S008,DEC0057,1,4,4,3,0,0,1,47.76
2026-08-12,S009,DEC0057,0,0,0,0,2,0,0,0.0
2026-08-12,S010,DEC0057,0,0,0,1,2,0,0,0.0
2026-08-12,S001,DEC0058,0,1,1,0,3,0,0,0.0
2026-08-12,S002,DEC0058,1,2,0,3,2,0,3,86.58
2026-08-12,S003,DEC0058,0,1,0,2,2,0,1,28.86
2026-08-12,S004,DEC0058,1,1,1,2,0,0,1,28.86
2026-08-12,S005,DEC0058,0,1,0,1,1,0,1,28.86
2026-08-12,S006,DEC0058,0,11,6,0,3,0,5,144.3
2026-08-12,S007,DEC0058,1,8,6,2,3,0,3,86.58
2026-08-12,S008,DEC0058,1,1,0,1,1,0,2,57.72
2026-08-12,S009,DEC0058,0,18,11,1,2,0,7,202.02
2026-08-12,S010,DEC0058,0,0,0,2,2,0,0,0.0
2026-08-12,S001,DEC0059,1,3,2,0,3,0,2,59.84
2026-08-12,S002,DEC0059,2,5,4,2,3,0,3,89.76
2026-08-12,S003,DEC0059,0,8,6,3,3,0,2,59.84
2026-08-12,S004,DEC0059,0,0,0,0,2,0,0,0.0
2026-08-12,S005,DEC0059,0,4,3,2,2,0,1,29.92
2026-08-12,S006,DEC0059,0,1,1,2,2,0,0,0.0
2026-08-12,S007,DEC0059,1,2,2,2,2,0,1,29.92
2026-08-12,S008,DEC0059,1,12,10,3,2,0,3,89.76
2026-08-12,S009,DEC0059,2,4,4,0,2,0,2,59.84
2026-08-12,S010,DEC0059,0,5,3,1,2,0,2,59.84
2026-08-12,S001,DEC0060,0,0,0,1,0,0,0,0.0
2026-08-12,S002,DEC0060,2,6,6,1,0,0,2,109.4
2026-08-12,S003,DEC0060,1,3,3,3,3,0,1,54.7
2026-08-12,S004,DEC0060,1,6,4,0,3,0,3,164.1
2026-08-12,S005,DEC0060,0,0,0,2,2,0,0,0.0
2026-08-12,S006,DEC0060,1,2,1,3,0,0,2,109.4
2026-08-12,S007,DEC0060,2,4,4,2,3,0,2,109.4
2026-08-12,S008,DEC0060,1,0,1,1,1,0,0,0.0
2026-08-12,S009,DEC0060,0,0,0,1,0,0,0,0.0
2026-08-12,S010,DEC0060,3,14,11,3,2,0,6,328.2
2026-08-12,S001,DEC0061,0,0,0,2,3,1,0,0.0
2026-08-12,S002,DEC0061,1,0,0,0,3,0,1,44.11
2026-08-12,S003,DEC0061,0,2,2,2,1,0,0,0.0
2026-08-12,S004,DEC0061,1,0,0,0,3,0,1,44.11
2026-08-12,S005,DEC0061,1,4,4,1,2,0,1,44.11
2026-08-12,S006,DEC0061,1,1,1,3,2,0,1,44.11
2026-08-12,S007,DEC0061,0,2,1,3,0,0,1,44.11
2026-08-12,S008,DEC0061,1,1,0,1,0,0,2,88.22
2026-08-12,S009,DEC0061,0,0,0,0,0,0,0,0.0
2026-08-12,S010,DEC0061,0,0,0,3,2,0,0,0.0
2026-08-12,S001,DEC0062,0,1,0,3,0,0,1,55.96
2026-08-12,S002,DEC0062,1,4,3,3,1,0,2,111.92
2026-08-12,S003,DEC0062,0,2,2,2,0,0,0,0.0
2026-08-12,S004,DEC0062,1,0,0,0,0,0,1,55.96
2026-08-12,S005,DEC0062,0,0,0,1,3,0,0,0.0
2026-08-12,S006,DEC0062,4,13,10,0,1,0,7,391.72
2026-08-12,S007,DEC0062,1,7,5,3,2,0,3,167.88
2026-08-12,S008,DEC0062,1,5,4,0,0,0,2,111.92
2026-08-12,S009,DEC0062,2,5,4,1,3,0,3,167.88
2026-08-12,S010,DEC0062,1,1,1,2,2,0,1,55.96
2026-08-12,S001,DEC0063,0,2,0,0,2,0,2,93.5
2026-08-12,S002,DEC0063,0,0,0,2,3,0,0,0.0
2026-08-12,S003,DEC0063,0,0,0,1,3,0,0,0.0
2026-08-12,S004,DEC0063,2,3,3,3,3,0,2,93.5
2026-08-12,S005,DEC0063,1,4,3,1,2,0,2,93.5
2026-08-12,S006,DEC0063,0,0,0,3,0,0,0,0.0
2026-08-12,S007,DEC0063,1,0,0,3,0,0,1,46.75
2026-08-12,S008,DEC0063,0,13,8,2,2,0,5,233.75
2026-08-12,S009,DEC0063,0,0,0,0,2,0,0,0.0
2026-08-12,S010,DEC0063,1,0,0,2,1,0,1,46.75
2026-08-12,S001,DEC0064,0,0,0,2,2,0,0,0.0
2026-08-12,S002,DEC0064,0,2,1,2,2,0,1,47.08
2026-08-12,S003,DEC0064,0,0,0,1,1,0,0,0.0
2026-08-12,S004,DEC0064,0,6,4,3,3,0,2,94.16
2026-08-12,S005,DEC0064,1,0,0,0,3,0,1,47.08
2026-08-12,S006,DEC0064,0,1,1,3,1,0,0,0.0
2026-08-12,S007,DEC0064,1,7,5,1,1,0,3,141.24
2026-08-12,S008,DEC0064,0,0,0,0,3,0,0,0.0
2026-08-12,S009,DEC0064,0,0,0,1,0,0,0,0.0
2026-08-12,S010,DEC0064,0,1,1,3,0,0,0,0.0
2026-08-12,S001,DEC0065,0,4,3,0,1,0,1,30.03
2026-08-12,S002,DEC0065,0,1,0,1,2,0,1,30.03
2026-08-12,S003,DEC0065,1,1,0,1,3,0,2,60.06
2026-08-12,S004,DEC0065,1,0,0,0,1,0,1,30.03
2026-08-12,S005,DEC0065,1,4,3,2,3,0,2,60.06
2026-08-12,S006,DEC0065,1,3,2,0,0,0,2,60.06
2026-08-12,S007,DEC0065,0,3,1,2,0,0,2,60.06
2026-08-12,S008,DEC0065,0,0,0,2,0,0,0,0.0
2026-08-12,S009,DEC0065,0,0,0,3,0,0,0,0.0
2026-08-12,S010,DEC0065,0,0,0,2,2,0,0,0.0
2026-08-12,S001,DEC0066,1,1,1,0,0,0,1,25.34
2026-08-12,S002,DEC0066,0,3,2,3,0,0,1,25.34
2026-08-12,S003,DEC0066,2,6,5,1,0,0,3,76.02
2026-08-12,S004,DEC0066,0,1,0,1,3,0,1,25.34
2026-08-12,S005,DEC0066,2,3,3,2,3,0,2,50.68
2026-08-12,S006,DEC0066,1,2,2,0,0,0,1,25.34
2026-08-12,S007,DEC0066,2,6,5,3,3,0,3,76.02
2026-08-12,S008,DEC0066,0,0,0,0,2,0,0,0.0
2026-08-12,S009,DEC0066,0,0,0,3,0,0,0,0.0
2026-08-12,S010,DEC0066,1,0,1,2,3,0,0,0.0
2026-08-12,S001,DEC0067,0,1,1,3,2,0,0,0.0
2026-08-12,S002,DEC0067,0,0,0,2,0,0,0,0.0
2026-08-12,S003,DEC0067,1,1,2,2,1,0,0,0.0
2026-08-12,S004,DEC0067,0,1,1,2,3,0,0,0.0
2026-08-12,S005,DEC0067,1,2,2,0,0,1,1,12.65
2026-08-12,S006,DEC0067,1,9,7,0,2,0,3,37.95
2026-08-12,S007,DEC0067,0,2,1,3,1,0,1,12.65
2026-08-12,S008,DEC0067,0,2,2,3,2,0,0,0.0
2026-08-12,S009,DEC0067,1,0,0,0,1,0,1,12.65
2026-08-12,S010,DEC0067,1,2,2,3,3,0,1,12.65
2026-08-12,S001,DEC0068,0,0,0,1,3,0,0,0.0
2026-08-12,S002,DEC0068,0,2,2,0,0,0,0,0.0
2026-08-12,S003,DEC0068,1,0,1,1,1,0,0,0.0
2026-08-12,S004,DEC0068,0,0,0,0,0,0,0,0.0
2026-08-12,S005,DEC0068,1,6,4,3,3,0,3,99.78
2026-08-12,S006,DEC0068,0,2,2,0,1,0,0,0.0
2026-08-12,S007,DEC0068,1,2,2,2,1,0,1,33.26
2026-08-12,S008,DEC0068,2,3,3,3,1,0,2,66.52
2026-08-12,S009,DEC0068,0,1,0,2,1,0,1,33.26
2026-08-12,S010,DEC0068,0,2,1,1,0,0,1,33.26
2026-08-12,S001,DEC0069,1,1,0,0,0,0,2,116.74
2026-08-12,S002,DEC0069,1,5,3,2,2,0,3,175.11
2026-08-12,S003,DEC0069,0,6,4,3,3,0,2,116.74
2026-08-12,S004,DEC0069,1,1,1,1,0,0,1,58.37
2026-08-12,S005,DEC0069,0,5,3,1,1,0,2,116.74
2026-08-12,S006,DEC0069,0,1,0,2,2,0,1,58.37
2026-08-12,S007,DEC0069,1,3,3,3,0,0,1,58.37
2026-08-12,S008,DEC0069,0,0,0,2,1,0,0,0.0
2026-08-12,S009,DEC0069,1,0,0,0,3,0,1,58.37
2026-08-12,S010,DEC0069,2,5,5,0,1,0,2,116.74
2026-08-12,S001,DEC0070,0,4,3,3,3,0,1,43.3
2026-08-12,S002,DEC0070,1,5,4,3,1,0,2,86.6
2026-08-12,S003,DEC0070,0,0,0,2,0,0,0,0.0
2026-08-12,S004,DEC0070,0,1,1,0,2,0,0,0.0
2026-08-12,S005,DEC0070,0,3,2,0,3,0,1,43.3
2026-08-12,S006,DEC0070,0,0,0,2,0,0,0,0.0
2026-08-12,S007,DEC0070,0,1,0,1,2,0,1,43.3
2026-08-12,S008,DEC0070,0,5,3,0,1,0,2,86.6
2026-08-12,S009,DEC0070,0,0,0,2,2,0,0,0.0
2026-08-12,S010,DEC0070,0,0,0,3,2,0,0,0.0
2026-08-12,S001,DEC0071,0,1,0,1,0,0,1,29.86
2026-08-12,S002,DEC0071,3,6,5,3,1,0,4,119.44
2026-08-12,S003,DEC0071,0,0,0,1,3,0,0,0.0
2026-08-12,S004,DEC0071,0,0,0,3,3,0,0,0.0
2026-08-12,S005,DEC0071,0,5,4,1,1,0,1,29.86
2026-08-12,S006,DEC0071,0,7,4,0,1,0,3,89.58
2026-08-12,S007,DEC0071,1,9,6,3,3,0,4,119.44
2026-08-12,S008,DEC0071,1,2,2,2,2,0,1,29.86
2026-08-12,S009,DEC0071,1,1,1,0,2,0,1,29.86
2026-08-12,S010,DEC0071,1,0,0,2,1,0,1,29.86
2026-08-12,S001,DEC0072,0,0,0,0,1,0,0,0.0
2026-08-12,S002,DEC0072,0,4,2,2,0,0,2,29.66
2026-08-12,S003,DEC0072,0,0,0,3,2,0,0,0.0
2026-08-12,S004,DEC0072,0,0,0,2,0,0,0,0.0
2026-08-12,S005,DEC0072,0,1,0,1,3,0,1,14.83
2026-08-12,S006,DEC0072,0,6,4,2,1,0,2,29.66
2026-08-12,S007,DEC0072,1,1,1,1,2,0,1,14.83
2026-08-12,S008,DEC0072,0,1,1,0,3,0,0,0.0
2026-08-12,S009,DEC0072,0,1,1,0,0,0,0,0.0
2026-08-12,S010,DEC0072,1,4,4,0,1,0,1,14.83
2026-08-12,S001,DEC0073,0,5,4,1,2,0,1,36.01
2026-08-12,S002,DEC0073,0,4,3,1,0,0,1,36.01
2026-08-12,S003,DEC0073,1,6,4,3,0,0,3,108.03
2026-08-12,S004,DEC0073,2,3,3,0,0,0,2,72.02
2026-08-12,S005,DEC0073,0,1,0,3,0,0,1,36.01
2026-08-12,S006,DEC0073,0,3,2,0,1,0,1,36.01
2026-08-12,S007,DEC0073,0,2,1,0,1,0,1,36.01
2026-08-12,S008,DEC0073,0,2,2,2,3,0,0,0.0
2026-08-12,S009,DEC0073,0,1,1,2,1,0,0,0.0
2026-08-12,S010,DEC0073,0,2,1,3,1,0,1,36.01
2026-08-12,S001,DEC0074,0,1,0,2,1,0,1,13.95
2026-08-12,S002,DEC0074,1,2,2,3,1,0,1,13.95
2026-08-12,S003,DEC0074,0,0,0,2,2,0,0,0.0
2026-08-12,S004,DEC0074,1,0,0,3,3,0,1,13.95
2026-08-12,S005,DEC0074,0,1,1,0,0,0,0,0.0
2026-08-12,S006,DEC0074,0,0,0,0,2,0,0,0.0
2026-08-12,S007,DEC0074,0,0,0,1,1,0,0,0.0
2026-08-12,S008,DEC0074,0,0,0,0,0,0,0,0.0
2026-08-12,S009,DEC0074,0,2,1,1,1,0,1,13.95
2026-08-12,S010,DEC0074,1,7,6,3,1,0,2,27.9
2026-08-12,S001,DEC0075,0,1,0,2,3,0,1,27.32
2026-08-12,S002,DEC0075,0,0,0,3,2,0,0,0.0
2026-08-12,S003,DEC0075,1,5,5,2,1,0,1,27.32
2026-08-12,S004,DEC0075,2,2,2,3,1,0,2,54.64
2026-08-12,S005,DEC0075,2,2,2,3,1,0,2,54.64
2026-08-12,S006,DEC0075,0,1,1,2,0,0,0,0.0
2026-08-12,S007,DEC0075,2,2,2,0,2,0,2,54.64
2026-08-12,S008,DEC0075,0,3,2,3,3,0,1,27.32
2026-08-12,S009,DEC0075,0,2,1,0,2,0,1,27.32
2026-08-12,S010,DEC0075,1,0,0,0,1,0,1,27.32
2026-08-12,S001,DEC0076,2,0,0,3,3,0,2,95.62
2026-08-12,S002,DEC0076,1,0,0,0,1,0,1,47.81
2026-08-12,S003,DEC0076,1,0,0,0,3,0,1,47.81
2026-08-12,S004,DEC0076,2,2,2,1,2,0,2,95.62
2026-08-12,S005,DEC0076,1,9,6,3,2,0,4,191.24
2026-08-12,S006,DEC0076,0,1,0,2,3,0,1,47.81
2026-08-12,S007,DEC0076,2,0,0,2,0,0,2,95.62
2026-08-12,S008,DEC0076,1,2,2,0,1,0,1,47.81
2026-08-12,S009,DEC0076,1,3,3,3,2,0,1,47.81
2026-08-12,S010,DEC0076,1,0,1,1,2,0,0,0.0
2026-08-12,S001,DEC0077,1,3,2,1,1,0,2,74.26
2026-08-12,S002,DEC0077,0,1,0,1,2,0,1,37.13
2026-08-12,S003,DEC0077,0,1,0,2,2,0,1,37.13
2026-08-12,S004,DEC0077,0,0,0,1,3,0,0,0.0
2026-08-12,S005,DEC0077,0,0,0,0,0,0,0,0.0
2026-08-12,S006,DEC0077,0,2,1,3,1,0,1,37.13
2026-08-12,S007,DEC0077,0,1,0,2,2,0,1,37.13
2026-08-12,S008,DEC0077,1,1,1,2,3,0,1,37.13
2026-08-12,S009,DEC0077,0,0,0,2,1,0,0,0.0
2026-08-12,S010,DEC0077,0,0,0,0,1,0,0,0.0
2026-08-12,S001,DEC0078,0,0,0,0,2,0,0,0.0
2026-08-12,S002,DEC0078,0,3,2,1,2,0,1,28.49
2026-08-12,S003,DEC0078,0,4,2,0,0,0,2,56.98
2026-08-12,S004,DEC0078,1,4,3,0,3,0,2,56.98
2026-08-12,S005,DEC0078,0,2,2,3,2,0,0,0.0
2026-08-12,S006,DEC0078,0,1,0,2,0,0,1,28.49
2026-08-12,S007,DEC0078,1,0,0,1,2,0,1,28.49
2026-08-12,S008,DEC0078,1,5,4,0,2,0,2,56.98
2026-08-12,S009,DEC0078,0,3,2,1,1,0,1,28.49
2026-08-12,S010,DEC0078,1,1,2,2,3,0,0,0.0
2026-08-12,S001,DEC0079,0,0,0,3,2,0,0,0.0
2026-08-12,S002,DEC0079,0,1,1,3,1,0,0,0.0
2026-08-12,S003,DEC0079,1,0,1,1,2,0,0,0.0
2026-08-12,S004,DEC0079,1,0,0,1,1,0,1,23.27
2026-08-12,S005,DEC0079,0,0,0,0,0,0,0,0.0
2026-08-12,S006,DEC0079,1,1,0,2,1,0,2,46.54
2026-08-12,S007,DEC0079,0,0,0,1,0,0,0,0.0
2026-08-12,S008,DEC0079,0,0,0,0,2,0,0,0.0
2026-08-12,S009,DEC0079,1,0,0,2,1,0,1,23.27
2026-08-12,S010,DEC0079,0,0,0,0,1,0,0,0.0
2026-08-12,S001,DEC0080,1,1,1,0,3,0,1,35.02
2026-08-12,S002,DEC0080,0,3,2,2,2,0,1,35.02
2026-08-12,S003,DEC0080,1,5,4,1,0,0,2,70.04
2026-08-12,S004,DEC0080,1,4,4,3,0,0,1,35.02
2026-08-12,S005,DEC0080,1,1,1,2,0,0,1,35.02
2026-08-12,S006,DEC0080,1,5,4,1,1,0,2,70.04
2026-08-12,S007,DEC0080,1,0,1,1,2,0,0,0.0
2026-08-12,S008,DEC0080,1,3,3,0,1,0,1,35.02
2026-08-12,S009,DEC0080,0,5,3,2,0,0,2,70.04
2026-08-12,S010,DEC0080,0,0,0,1,1,0,0,0.0
2026-08-12,S001,DEC0081,0,0,0,3,2,0,0,0.0
2026-08-12,S002,DEC0081,1,0,0,0,2,0,1,18.47
2026-08-12,S003,DEC0081,2,4,3,1,3,0,3,55.41
2026-08-12,S004,DEC0081,3,7,6,1,1,0,4,73.88
2026-08-12,S005,DEC0081,0,8,6,2,3,0,2,36.94
2026-08-12,S006,DEC0081,0,1,0,1,3,0,1,18.47
2026-08-12,S007,DEC0081,0,2,1,1,1,0,1,18.47
2026-08-12,S008,DEC0081,1,6,4,1,1,0,3,55.41
2026-08-12,S009,DEC0081,2,4,4,3,0,0,2,36.94
2026-08-12,S010,DEC0081,2,0,0,3,3,0,2,36.94
2026-08-12,S001,DEC0082,1,0,0,0,3,0,1,51.79
2026-08-12,S002,DEC0082,1,3,3,1,3,0,1,51.79
2026-08-12,S003,DEC0082,1,0,0,0,0,0,1,51.79
2026-08-12,S004,DEC0082,0,0,0,2,3,0,0,0.0
2026-08-12,S005,DEC0082,1,0,1,1,1,0,0,0.0
